old_group	old_target	status	new_group	new_target	profile	mapping	app_file	exclusion_reason
lora-ota	RAK_4631_repeater_bridge_rs232_serial2_lora_ota_no_external_sensors	built	lora-ota	RAK_4631_repeater_bridge_rs232_serial2_lora_ota_no_external_sensors	standard		RAK_4631_repeater_bridge_rs232_serial2_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	RAK_4631_repeater_lora_ota_no_external_sensors	built	lora-ota	RAK_4631_repeater_lora_ota_no_external_sensors	standard		RAK_4631_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	RAK_4631_repeater_rak15001_slot_c_lora_ota	built	lora-ota	RAK_4631_repeater_rak15001_slot_c_lora_ota	standard		RAK_4631_repeater_rak15001_slot_c_lora_ota-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	RAK_WisMesh_Tag_repeater_lora_ota_no_external_sensors	built	lora-ota	RAK_WisMesh_Tag_repeater_lora_ota_no_external_sensors	standard		RAK_WisMesh_Tag_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	SenseCap_Solar_repeater_lora_ota_no_external_sensors	built	lora-ota	SenseCap_Solar_repeater_lora_ota_no_external_sensors	standard		SenseCap_Solar_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Station_G2_logging_repeater_lora_ota_no_external_sensors	built	lora-ota	Station_G2_repeater_lora_ota_no_external_sensors	standard	Station_G2_logging_repeater_lora_ota_no_external_sensors -> Station_G2_repeater_lora_ota_no_external_sensors (runtime setting)	Station_G2_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Station_G2_repeater_lora_ota_no_external_sensors	built	lora-ota	Station_G2_repeater_lora_ota_no_external_sensors	standard		Station_G2_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Station_G3_ESP32_logging_repeater_lora_ota_no_external_sensors	built	lora-ota	Station_G3_ESP32_repeater_lora_ota_no_external_sensors	standard	Station_G3_ESP32_logging_repeater_lora_ota_no_external_sensors -> Station_G3_ESP32_repeater_lora_ota_no_external_sensors (runtime setting)	Station_G3_ESP32_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Station_G3_ESP32_repeater_lora_ota_no_external_sensors	built	lora-ota	Station_G3_ESP32_repeater_lora_ota_no_external_sensors	standard		Station_G3_ESP32_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	T_Beam_S3_Supreme_SX1262_repeater_lora_ota_no_external_sensors	built	lora-ota	T_Beam_S3_Supreme_SX1262_repeater_lora_ota_no_external_sensors	standard		T_Beam_S3_Supreme_SX1262_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Tbeam_SX1262_repeater_lora_ota_no_external_sensors	built	full-profiles	Tbeam_SX1262_repeater_observer_mqtt	full	Tbeam_SX1262_repeater_lora_ota_no_external_sensors -> Tbeam_SX1262_repeater_observer_mqtt (mqtt_full)	Tbeam_SX1262_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Tbeam_SX1276_repeater_lora_ota_no_external_sensors	built	full-profiles	Tbeam_SX1276_repeater_observer_mqtt	full	Tbeam_SX1276_repeater_lora_ota_no_external_sensors -> Tbeam_SX1276_repeater_observer_mqtt (mqtt_full)	Tbeam_SX1276_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Tenstar_C3_sx1262_repeater_lora_ota_no_external_sensors	built	lora-ota	Tenstar_C3_sx1262_repeater_lora_ota_no_external_sensors	standard		Tenstar_C3_sx1262_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Tenstar_C3_sx1268_repeater_lora_ota_no_external_sensors	built	lora-ota	Tenstar_C3_sx1268_repeater_lora_ota_no_external_sensors	standard		Tenstar_C3_sx1268_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	ThinkNode_M1_repeater_lora_ota_no_external_sensors	built	lora-ota	ThinkNode_M1_repeater_lora_ota_no_external_sensors	standard		ThinkNode_M1_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ThinkNode_M2_Repeater_lora_ota_no_external_sensors	built	lora-ota	ThinkNode_M2_Repeater_lora_ota_no_external_sensors	standard		ThinkNode_M2_Repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	ThinkNode_M3_repeater_lora_ota_no_external_sensors	built	lora-ota	ThinkNode_M3_repeater_lora_ota_no_external_sensors	standard		ThinkNode_M3_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ThinkNode_M5_Repeater_lora_ota_no_external_sensors	built	lora-ota	ThinkNode_M5_Repeater_lora_ota_no_external_sensors	standard		ThinkNode_M5_Repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	ThinkNode_M6_repeater_lora_ota_no_external_sensors	built	lora-ota	ThinkNode_M6_repeater_lora_ota_no_external_sensors	standard		ThinkNode_M6_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ThinkNode_M7_repeater_lora_ota_no_external_sensors	built	lora-ota	ThinkNode_M7_repeater_lora_ota_no_external_sensors	standard		ThinkNode_M7_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	ThinkNode_M8_repeater_lora_ota_no_external_sensors	built	lora-ota	ThinkNode_M8_repeater_lora_ota_no_external_sensors	standard		ThinkNode_M8_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ThinkNode_M9_repeater_lora_ota_no_external_sensors	built	lora-ota	ThinkNode_M9_repeater_lora_ota_no_external_sensors	standard		ThinkNode_M9_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	WHY2025_badge_repeater_lora_ota_no_external_sensors	built	lora-ota	WHY2025_badge_repeater_lora_ota_no_external_sensors	standard		WHY2025_badge_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	WioTrackerL1_repeater_lora_ota_no_external_sensors	built	lora-ota	WioTrackerL1_repeater_lora_ota_no_external_sensors	standard		WioTrackerL1_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	Xiao_C3_repeater_lora_ota_no_external_sensors	built	lora-ota	Xiao_C3_repeater_lora_ota_no_external_sensors	standard		Xiao_C3_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Xiao_C6_repeater_lora_ota_no_external_sensors	built	lora-ota	Xiao_C6_repeater_lora_ota_no_external_sensors	standard		Xiao_C6_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Xiao_S3_WIO_repeater_lora_ota_no_external_sensors	built	lora-ota	Xiao_S3_WIO_repeater_lora_ota_no_external_sensors	standard		Xiao_S3_WIO_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Xiao_S3_repeater_lora_ota_no_external_sensors	built	lora-ota	Xiao_S3_repeater_lora_ota_no_external_sensors	standard		Xiao_S3_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	Xiao_nrf52_repeater_lora_ota_no_external_sensors	built	lora-ota	Xiao_nrf52_repeater_lora_ota_no_external_sensors	standard		Xiao_nrf52_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	heltec_rc32_repeater_lora_ota_no_external_sensors	built	lora-ota	heltec_rc32_repeater_lora_ota_no_external_sensors	standard		heltec_rc32_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	heltec_rc32_without_display_repeater_lora_ota_no_external_sensors	built	lora-ota	heltec_rc32_without_display_repeater_lora_ota_no_external_sensors	standard		heltec_rc32_without_display_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	heltec_tracker_v2_repeater_lora_ota_no_external_sensors	built	lora-ota	heltec_tracker_v2_repeater_lora_ota_no_external_sensors	standard		heltec_tracker_v2_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	heltec_v4_expansionkit_repeater_lora_ota_no_external_sensors	built	lora-ota	heltec_v4_expansionkit_repeater_lora_ota_no_external_sensors	standard		heltec_v4_expansionkit_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	heltec_v4_r8_repeater_lora_ota_no_external_sensors	built	lora-ota	heltec_v4_r8_repeater_lora_ota_no_external_sensors	standard		heltec_v4_r8_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	heltec_v4_r8_tft_repeater_lora_ota_no_external_sensors	built	lora-ota	heltec_v4_r8_tft_repeater_lora_ota_no_external_sensors	standard		heltec_v4_r8_tft_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	heltec_v4_repeater_lora_ota_no_external_sensors	built	lora-ota	heltec_v4_repeater_lora_ota_no_external_sensors	standard		heltec_v4_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	heltec_v4_tft_repeater_lora_ota_no_external_sensors	built	lora-ota	heltec_v4_tft_repeater_lora_ota_no_external_sensors	standard		heltec_v4_tft_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	ikoka_handheld_nrf_e22_30dbm_repeater_lora_ota_no_external_sensors	built	lora-ota	ikoka_handheld_nrf_e22_30dbm_repeater_lora_ota_no_external_sensors	standard		ikoka_handheld_nrf_e22_30dbm_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ikoka_nano_nrf_22dbm_repeater_lora_ota_no_external_sensors	built	lora-ota	ikoka_nano_nrf_22dbm_repeater_lora_ota_no_external_sensors	standard		ikoka_nano_nrf_22dbm_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ikoka_nano_nrf_30dbm_repeater_lora_ota_no_external_sensors	built	lora-ota	ikoka_nano_nrf_30dbm_repeater_lora_ota_no_external_sensors	standard		ikoka_nano_nrf_30dbm_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ikoka_nano_nrf_33dbm_repeater_lora_ota_no_external_sensors	built	lora-ota	ikoka_nano_nrf_33dbm_repeater_lora_ota_no_external_sensors	standard		ikoka_nano_nrf_33dbm_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ikoka_stick_nrf_22dbm_repeater_lora_ota_no_external_sensors	built	lora-ota	ikoka_stick_nrf_22dbm_repeater_lora_ota_no_external_sensors	standard		ikoka_stick_nrf_22dbm_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ikoka_stick_nrf_30dbm_repeater_lora_ota_no_external_sensors	built	lora-ota	ikoka_stick_nrf_30dbm_repeater_lora_ota_no_external_sensors	standard		ikoka_stick_nrf_30dbm_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	ikoka_stick_nrf_33dbm_repeater_lora_ota_no_external_sensors	built	lora-ota	ikoka_stick_nrf_33dbm_repeater_lora_ota_no_external_sensors	standard		ikoka_stick_nrf_33dbm_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	meshnology_w12_repeater_lora_ota_no_external_sensors	built	lora-ota	meshnology_w12_repeater_lora_ota_no_external_sensors	standard		meshnology_w12_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	nibble_screen_connect_repeater_lora_ota_no_external_sensors	built	lora-ota	nibble_screen_connect_repeater_lora_ota_no_external_sensors	standard		nibble_screen_connect_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	nibble_zero_connect_repeater_lora_ota_no_external_sensors	built	lora-ota	nibble_zero_connect_repeater_lora_ota_no_external_sensors	standard		nibble_zero_connect_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
lora-ota	solarxiao_30S_repeater_lora_ota_no_external_sensors	built	repeater-room	solarxiao_30S_repeater	standard	solarxiao_30S_repeater_lora_ota_no_external_sensors -> solarxiao_30S_repeater (QSPI receiver merged into ordinary repeater)	solarxiao_30S_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	solarxiao_33S_repeater_lora_ota_no_external_sensors	built	repeater-room	solarxiao_33S_repeater	standard	solarxiao_33S_repeater_lora_ota_no_external_sensors -> solarxiao_33S_repeater (QSPI receiver merged into ordinary repeater)	solarxiao_33S_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	t1000e_repeater_lora_ota_no_external_sensors	built	lora-ota	t1000e_repeater_lora_ota_no_external_sensors	standard		t1000e_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
lora-ota	wio_wm1110_repeater_lora_ota_no_external_sensors	built	lora-ota	wio_wm1110_repeater_lora_ota_no_external_sensors	standard		wio_wm1110_repeater_lora_ota_no_external_sensors-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	Ebyte_EoRa-S3_Repeater	built	repeater-room	Ebyte_EoRa-S3_Repeater	standard		Ebyte_EoRa-S3_Repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Ebyte_EoRa-S3_room_server	built	repeater-room	Ebyte_EoRa-S3_room_server	standard		Ebyte_EoRa-S3_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	GAT562_30S_Mesh_Kit_repeater	built	repeater-room	GAT562_30S_Mesh_Kit_repeater	standard		GAT562_30S_Mesh_Kit_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	GAT562_30S_Mesh_Kit_room_server	built	repeater-room	GAT562_30S_Mesh_Kit_room_server	standard		GAT562_30S_Mesh_Kit_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	GAT562_Mesh_EVB_Pro_repeater	built	repeater-room	GAT562_Mesh_EVB_Pro_repeater	standard		GAT562_Mesh_EVB_Pro_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	GAT562_Mesh_EVB_Pro_room_server	built	repeater-room	GAT562_Mesh_EVB_Pro_room_server	standard		GAT562_Mesh_EVB_Pro_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	GAT562_Mesh_Tracker_Pro_repeater	built	repeater-room	GAT562_Mesh_Tracker_Pro_repeater	standard		GAT562_Mesh_Tracker_Pro_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	GAT562_Mesh_Tracker_Pro_room_server	built	repeater-room	GAT562_Mesh_Tracker_Pro_room_server	standard		GAT562_Mesh_Tracker_Pro_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	Generic_E22_sx1262_repeater	built	repeater-room	Generic_E22_sx1262_repeater	standard		Generic_E22_sx1262_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Generic_E22_sx1268_repeater	built	repeater-room	Generic_E22_sx1268_repeater	standard		Generic_E22_sx1268_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Generic_ESPNOW_repeatr	built	repeater-room	Generic_ESPNOW_repeatr	standard		Generic_ESPNOW_repeatr-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Generic_ESPNOW_room_svr	built	repeater-room	Generic_ESPNOW_room_svr	standard		Generic_ESPNOW_room_svr-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_E213_repeater	built	repeater-room	Heltec_E213_repeater	standard		Heltec_E213_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_E213_room_server	built	repeater-room	Heltec_E213_room_server	standard		Heltec_E213_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_E290_repeater	built	repeater-room	Heltec_E290_repeater	standard		Heltec_E290_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_E290_room_server	built	repeater-room	Heltec_E290_room_server	standard		Heltec_E290_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_T190_repeater_	built	repeater-room	Heltec_T190_repeater_	standard		Heltec_T190_repeater_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_T190_repeater_bridge_espnow_-full	built	full-profiles	Heltec_T190_repeater_bridge_espnow_	full		Heltec_T190_repeater_bridge_espnow_-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_T190_room_server_	built	repeater-room	Heltec_T190_room_server_	standard		Heltec_T190_room_server_-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_WSL3_repeater	built	repeater-room	Heltec_WSL3_repeater	standard		Heltec_WSL3_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_WSL3_repeater_bridge_rs232	built	repeater-room	Heltec_WSL3_repeater	standard	Heltec_WSL3_repeater_bridge_rs232 -> Heltec_WSL3_repeater (rs232)	Heltec_WSL3_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_WSL3_room_server	built	repeater-room	Heltec_WSL3_room_server	standard		Heltec_WSL3_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_Wireless_Paper_repeater	built	repeater-room	Heltec_Wireless_Paper_repeater	standard		Heltec_Wireless_Paper_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_Wireless_Paper_room_server	built	repeater-room	Heltec_Wireless_Paper_room_server	standard		Heltec_Wireless_Paper_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_Wireless_Tracker_repeater	built	repeater-room	Heltec_Wireless_Tracker_repeater	standard		Heltec_Wireless_Tracker_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_Wireless_Tracker_room_server	built	repeater-room	Heltec_Wireless_Tracker_room_server	standard		Heltec_Wireless_Tracker_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_ct62_repeater	built	repeater-room	Heltec_ct62_repeater	standard		Heltec_ct62_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
repeater-room	Heltec_mesh_solar_repeater	built	repeater-room	Heltec_mesh_solar_repeater	standard		Heltec_mesh_solar_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	Heltec_mesh_solar_room_server	built	repeater-room	Heltec_mesh_solar_room_server	standard		Heltec_mesh_solar_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	Heltec_t096_repeater	built	repeater-room	Heltec_t096_repeater	standard		Heltec_t096_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	Heltec_t096_repeater_bridge_rs232	built	repeater-room	Heltec_t096_repeater	standard	Heltec_t096_repeater_bridge_rs232 -> Heltec_t096_repeater (rs232)	Heltec_t096_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	Heltec_t096_room_server	built	repeater-room	Heltec_t096_room_server	standard		Heltec_t096_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
repeater-room	Heltec_t114_repeater	built	repeater-room	Heltec_t114_repeater	standard		Heltec_t114_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
